,path,label
274,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits274.jpg,0
275,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits275.jpg,0
276,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits276.jpg,0
277,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits277.jpg,0
278,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits278.jpg,0
279,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits279.jpg,0
280,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits280.jpg,0
281,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits281.jpg,0
282,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits282.jpg,0
283,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits283.jpg,0
284,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits284.jpg,0
285,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits285.jpg,0
286,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits286.jpg,0
287,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits287.jpg,0
288,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits288.jpg,0
289,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits289.jpg,0
290,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits290.jpg,0
291,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits291.jpg,0
292,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits292.jpg,0
293,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits293.jpg,0
294,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits294.jpg,0
295,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits295.jpg,0
296,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits296.jpg,0
297,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits297.jpg,0
298,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits298.jpg,0
299,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits299.jpg,0
300,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits300.jpg,0
301,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits301.jpg,0
302,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits302.jpg,0
303,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits303.jpg,0
304,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits304.jpg,0
305,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits305.jpg,0
306,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits306.jpg,0
307,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits307.jpg,0
308,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits308.jpg,0
309,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\rabbits\rabbits309.jpg,0
310,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens000.jpg,1
311,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens001.jpg,1
312,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens002.jpg,1
313,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens003.jpg,1
314,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens004.jpg,1
315,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens005.jpg,1
316,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens006.jpg,1
317,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens007.jpg,1
318,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens008.jpg,1
319,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens009.jpg,1
320,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens010.jpg,1
321,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens011.jpg,1
322,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens012.jpg,1
323,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens013.jpg,1
324,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens014.jpg,1
325,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens015.jpg,1
326,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens016.jpg,1
327,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens017.jpg,1
328,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens018.jpg,1
329,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens019.jpg,1
330,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens020.jpg,1
331,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens021.jpg,1
332,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens022.jpg,1
333,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens023.jpg,1
334,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens024.jpg,1
335,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens025.jpg,1
336,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens026.jpg,1
337,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens027.jpg,1
338,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens028.jpg,1
339,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens029.jpg,1
340,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens030.jpg,1
341,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens031.jpg,1
342,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens032.jpg,1
343,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens033.jpg,1
344,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens034.jpg,1
345,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens035.jpg,1
346,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens036.jpg,1
347,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens037.jpg,1
348,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens038.jpg,1
349,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens039.jpg,1
350,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens040.jpg,1
351,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens041.jpg,1
352,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens042.jpg,1
353,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens043.jpg,1
354,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens044.jpg,1
355,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens045.jpg,1
356,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens046.jpg,1
357,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens047.jpg,1
358,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens048.jpg,1
359,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens049.jpg,1
360,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens050.jpg,1
361,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens051.jpg,1
362,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens052.jpg,1
363,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens053.jpg,1
364,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens054.jpg,1
365,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens055.jpg,1
366,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens056.jpg,1
367,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens057.jpg,1
368,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens058.jpg,1
369,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens059.jpg,1
370,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens060.jpg,1
371,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens061.jpg,1
372,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens062.jpg,1
373,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens063.jpg,1
374,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens064.jpg,1
375,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens065.jpg,1
376,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens066.jpg,1
377,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens067.jpg,1
378,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens068.jpg,1
379,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens069.jpg,1
380,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens070.jpg,1
381,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens071.jpg,1
382,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens072.jpg,1
383,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens073.jpg,1
384,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens074.jpg,1
385,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens075.jpg,1
386,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens076.jpg,1
387,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens077.jpg,1
388,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens078.jpg,1
389,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens079.jpg,1
390,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens080.jpg,1
391,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens081.jpg,1
392,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens082.jpg,1
393,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens083.jpg,1
394,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens084.jpg,1
395,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens085.jpg,1
396,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens086.jpg,1
397,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens087.jpg,1
398,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens088.jpg,1
399,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens089.jpg,1
400,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens090.jpg,1
401,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens091.jpg,1
402,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens092.jpg,1
403,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens093.jpg,1
404,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens094.jpg,1
405,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens095.jpg,1
406,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens096.jpg,1
407,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens097.jpg,1
408,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens098.jpg,1
409,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens099.jpg,1
410,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens100.jpg,1
411,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens101.jpg,1
412,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens102.jpg,1
413,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens103.jpg,1
414,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens104.jpg,1
415,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens105.jpg,1
416,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens106.jpg,1
417,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens107.jpg,1
418,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens108.jpg,1
419,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens109.jpg,1
420,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens110.jpg,1
421,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens111.jpg,1
422,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens112.jpg,1
423,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens113.jpg,1
424,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens114.jpg,1
425,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens115.jpg,1
426,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens116.jpg,1
427,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens117.jpg,1
428,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens118.jpg,1
429,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens119.jpg,1
430,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens120.jpg,1
431,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens121.jpg,1
432,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens122.jpg,1
433,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens123.jpg,1
434,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens124.jpg,1
435,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens125.jpg,1
436,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens126.jpg,1
437,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens127.jpg,1
438,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens128.jpg,1
439,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens129.jpg,1
440,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens130.jpg,1
441,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens131.jpg,1
442,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens132.jpg,1
443,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens133.jpg,1
444,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens134.jpg,1
445,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens135.jpg,1
446,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens136.jpg,1
447,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens137.jpg,1
448,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens138.jpg,1
449,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens139.jpg,1
450,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens140.jpg,1
451,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens141.jpg,1
452,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens142.jpg,1
453,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens143.jpg,1
454,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens144.jpg,1
455,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens145.jpg,1
456,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens146.jpg,1
457,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens147.jpg,1
458,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens148.jpg,1
459,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens149.jpg,1
460,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens150.jpg,1
461,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens151.jpg,1
462,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens152.jpg,1
463,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens153.jpg,1
464,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens154.jpg,1
465,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens155.jpg,1
466,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens156.jpg,1
467,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens157.jpg,1
468,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens158.jpg,1
469,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens159.jpg,1
470,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens160.jpg,1
471,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens161.jpg,1
472,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens162.jpg,1
473,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens163.jpg,1
474,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens164.jpg,1
475,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens165.jpg,1
476,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens166.jpg,1
477,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens167.jpg,1
478,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens168.jpg,1
479,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens169.jpg,1
480,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens170.jpg,1
481,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens171.jpg,1
482,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens172.jpg,1
483,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens173.jpg,1
484,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens174.jpg,1
485,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens175.jpg,1
486,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens176.jpg,1
487,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens177.jpg,1
488,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens178.jpg,1
489,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens179.jpg,1
490,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens180.jpg,1
491,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens181.jpg,1
492,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens182.jpg,1
493,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens183.jpg,1
494,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens184.jpg,1
495,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens185.jpg,1
496,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens186.jpg,1
497,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens187.jpg,1
498,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens188.jpg,1
499,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens189.jpg,1
500,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens190.jpg,1
501,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens191.jpg,1
502,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens192.jpg,1
503,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens193.jpg,1
504,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens194.jpg,1
505,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens195.jpg,1
506,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens196.jpg,1
507,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens197.jpg,1
508,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens198.jpg,1
509,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens199.jpg,1
510,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens200.jpg,1
511,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens201.jpg,1
512,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens202.jpg,1
513,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens203.jpg,1
514,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens204.jpg,1
515,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens205.jpg,1
516,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens206.jpg,1
517,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens207.jpg,1
518,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens208.jpg,1
519,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens209.jpg,1
520,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens210.jpg,1
521,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens211.jpg,1
522,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens212.jpg,1
523,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens213.jpg,1
524,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens214.jpg,1
525,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens215.jpg,1
526,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens216.jpg,1
527,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens217.jpg,1
528,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens218.jpg,1
529,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens219.jpg,1
530,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens220.jpg,1
531,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens221.jpg,1
532,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens222.jpg,1
533,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens223.jpg,1
534,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens224.jpg,1
535,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens225.jpg,1
536,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens226.jpg,1
537,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens227.jpg,1
538,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens228.jpg,1
539,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens229.jpg,1
540,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens230.jpg,1
541,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens231.jpg,1
542,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens232.jpg,1
543,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens233.jpg,1
544,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens234.jpg,1
545,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens235.jpg,1
546,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens236.jpg,1
547,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens237.jpg,1
548,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens238.jpg,1
549,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens239.jpg,1
550,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens240.jpg,1
551,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens241.jpg,1
552,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens242.jpg,1
553,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens243.jpg,1
554,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens244.jpg,1
555,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens245.jpg,1
556,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens246.jpg,1
557,D:\Lynn\AI-for-CV\Class_material\project\projectI\Data\train\chickens\chickens247.jpg,1
